Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
   [7] cTileLevel::Render(CORE::cGame*, float, GFX::G2D::cSpriteBatch&, MATH::cRectf const&) [325] std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >::operator()(std::pair<std::string const, STATE::iGameState* (*)()> const&) const [506] std::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool>::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool>(std::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool>&&)
 [371] cTileLevel::cTileLevel(int, int) [55] std::_Select1st<std::pair<int const, char> >::operator()(std::pair<int const, char> const&) const [507] std::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool>::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool, void>(std::_Rb_tree_iterator<std::pair<int const, char> >&&, bool&&)
   [8] cMainGameState::RenderMain(CORE::cGame*, float) [222] std::_Select1st<std::pair<int const, char> >::operator()(std::pair<int const, char>&) const [508] std::pair<bool, int>::pair<bool, int>(std::pair<bool, int>&&)
 [108] cMainGameState::HandleInput(CORE::cGame*) [160] std::_Vector_base<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_get_Tp_allocator() const [509] std::pair<bool, int>::pair<bool, int, void>(bool&&, int&&)
  [12] cMainGameState::BuildLightMask(CORE::cGame*, float) [223] std::_Vector_base<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_get_Tp_allocator() const [510] std::pair<bool, unsigned int>::pair<bool, int>(std::pair<bool, int>&&)
 [372] cMainGameState::CreateInstance() [433] std::_Vector_base<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::_M_get_Tp_allocator() const [347] std::pair<bool, unsigned int>::pair<bool, unsigned int>(std::pair<bool, unsigned int>&&)
  [13] cMainGameState::RenderLightMask(CORE::cGame*, float) [326] std::_Vector_base<STATE::iGameState*, std::allocator<STATE::iGameState*> >::_M_get_Tp_allocator() const [231] void std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_insert_aux<GFX::cTextureMesh::Vertex const&>(__gnu_cxx::__normal_iterator<GFX::cTextureMesh::Vertex*, std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> > >, GFX::cTextureMesh::Vertex const&)
  [11] cMainGameState::RenderMotionBlur(CORE::cGame*, float) [434] std::_Vector_base<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >, std::allocator<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > > > >::_M_get_Tp_allocator() const [125] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_erase_at_end(GFX::cTextureMesh::Vertex*)
 [109] cMainGameState::BuildMotionBlurFrame(CORE::cGame*, float) [435] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [511] GFX::cTextureMesh::Vertex* std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_allocate_and_copy<std::move_iterator<GFX::cTextureMesh::Vertex*> >(unsigned int, std::move_iterator<GFX::cTextureMesh::Vertex*>, std::move_iterator<GFX::cTextureMesh::Vertex*>)
 [373] cMainGameState::OnExit(CORE::cGame*) [148] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [232] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::end()
   [3] cMainGameState::Render(CORE::cGame*, float) [105] std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::operator->() const [233] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::begin()
 [110] cMainGameState::Update(CORE::cGame*, float) [136] std::move_iterator<GFX::cTextureMesh::Vertex*>::base() const [126] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::clear()
 [374] cMainGameState::OnEnter(CORE::cGame*) [158] std::move_iterator<GFX::cTexture*>::base() const [512] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::reserve(unsigned int)
 [375] cMainGameState::cMainGameState() [436] std::move_iterator<GFX::cTexture*>::operator*() const [30] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::push_back(GFX::cTextureMesh::Vertex const&)
 [376] cGenericFactory<STATE::iGameState>::CreateObject(char const*) [224] std::move_iterator<STATE::iGameState**>::base() const [513] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::vector()
 [377] cGenericFactory<STATE::iGameState>::RegisterClassA(char const*, STATE::iGameState* (*)()) [128] std::move_iterator<int*>::base() const [348] void std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::emplace_back<GFX::cTexture>(GFX::cTexture&&)
 [378] cGenericFactory<STATE::cGameTransition>::RegisterClassA(char const*, STATE::cGameTransition* (*)()) [327] std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> > const&) const [349] void std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_insert_aux<GFX::cTexture>(__gnu_cxx::__normal_iterator<GFX::cTexture*, std::vector<GFX::cTexture, std::allocator<GFX::cTexture> > >, GFX::cTexture&&)
 [379] GFX::cTextureMesh::Initialise(int, bool) [437] std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> > const&) const [514] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_erase_at_end(GFX::cTexture*)
  [27] GFX::cTextureMesh::AddVertex8f(float, float, float, float, float, float, float, float) [56] std::_Rb_tree_iterator<std::pair<int const, char> >::operator*() const [234] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::end()
  [48] GFX::cTextureMesh::Render() [66] std::_Rb_tree_iterator<std::pair<int const, char> >::operator==(std::_Rb_tree_iterator<std::pair<int const, char> > const&) const [350] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::back()
 [111] GFX::cTextureMesh::Destroy() [74] std::_Rb_tree_iterator<std::pair<int const, char> >::operator!=(std::_Rb_tree_iterator<std::pair<int const, char> > const&) const [351] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::begin()
  [28] GFX::cTextureMesh::AddVertex(GFX::cTextureMesh::Vertex const&) [63] std::_Rb_tree_iterator<std::pair<int const, char> >::operator->() const [515] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::clear()
 [380] GFX::cTextureMesh::cTextureMesh(int, bool) [438] std::_Rb_tree_const_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >::operator*() const [352] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::push_back(GFX::cTexture&&)
 [311] GFX::GenerateTexture(unsigned int&, int, int, int, int, int, int) [439] std::_Rb_tree_const_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >::operator!=(std::_Rb_tree_const_iterator<std::pair<std::string const, STATE::iGameState* (*)()> > const&) const [516] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::vector()
 [312] GFX::GenerateTexture(unsigned int&, int, int, int, int, int, int, unsigned int*) [72] std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >::key_comp() const [127] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::operator[](unsigned int)
 [313] GFX::cTextureWrapper::SetTextureID(unsigned int) [328] std::hash<std::string>::operator()(std::string const&) const [517] std::vector<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::_M_erase_at_end(_SDL_Joystick**)
 [180] GFX::cTextureWrapper::SetTextureWidth(float) [329] std::less<std::string>::operator()(std::string const&, std::string const&) const [518] std::vector<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::_M_default_initialize(unsigned int)
 [200] GFX::cTextureWrapper::SetBytesPerPixel(int) [52] std::less<int>::operator()(int const&, int const&) const [519] std::vector<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::clear()
 [201] GFX::cTextureWrapper::SetTextureFormat(unsigned int) [225] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::_M_check_len(unsigned int, char const*) const [520] std::vector<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::reserve(unsigned int)
 [181] GFX::cTextureWrapper::SetTextureHeight(float) [34] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::end() const [521] std::vector<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::vector(unsigned int)
  [90] GFX::cTextureWrapper::SetUV(float, float, float, float) [142] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::size() const [522] void std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::_M_insert_aux<STATE::iGameState* const&>(__gnu_cxx::__normal_iterator<STATE::iGameState**, std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> > >, STATE::iGameState* const&)
 [314] GFX::cTextureWrapper::cTextureWrapper() [35] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::begin() const [194] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::end()
 [217] GFX::cTextureWrapper::cTextureWrapper() [36] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::empty() const [209] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::back()
 [381] GFX::cTextureRegistry::GetTexture(std::string) [440] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::capacity() const [523] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::begin()
 [382] GFX::cTextureRegistry::RegisterTexture(std::string, GFX::cTextureWrapper const&) [161] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::max_size() const [524] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::pop_back()
  [14] GFX::cTextureRegistry::Init() [37] std::vector<GFX::cTextureMesh::Vertex, std::allocator<GFX::cTextureMesh::Vertex> >::operator[](unsigned int) const [525] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::push_back(STATE::iGameState* const&)
  [93] GFX::CopyBackbufferToTexture(GFX::cTextureWrapper&, int, int) [330] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::_M_check_len(unsigned int, char const*) const [526] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::vector()
 [315] GFX::CreateMotionBlurTexture(GFX::cTextureWrapper&, int, int, int) [172] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::size() const [527] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::reserve(unsigned int)
  [10] GFX::RenderFullViewportTexture(GFX::cTextureWrapper&, int, int) [226] std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::max_size() const [528] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector()
   [9] GFX::ImmediateRenderTexturePos2Dim2(GFX::cTextureWrapper&, float, float, float, float) [96] std::vector<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::size() const [529] std::vector<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >, std::allocator<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > > > >::reserve(unsigned int)
 [383] GFX::G2D::cSpriteBatch::Initialise(int) [441] std::vector<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::capacity() const [530] std::vector<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >, std::allocator<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > > > >::vector()
  [49] GFX::G2D::cSpriteBatch::RenderMesh() [442] std::vector<_SDL_Joystick*, std::allocator<_SDL_Joystick*> >::max_size() const [531] std::vector<std::array<float, 4u>, std::allocator<std::array<float, 4u> > >::vector()
  [45] GFX::G2D::cSpriteBatch::ChangeTexture(GFX::cTextureWrapper const&) [443] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::_M_check_len(unsigned int, char const*) const [210] void std::vector<int, std::allocator<int> >::_M_insert_aux<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  [46] GFX::G2D::cSpriteBatch::FlushIfNewTextureOrBatchFull(GFX::cTextureWrapper const&) [62] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::end() const [83] std::vector<int, std::allocator<int> >::_M_erase_at_end(int*)
   [5] GFX::G2D::cSpriteBatch::DrawTexturePos2Dim2Origin2Scale2Rot(GFX::cTextureWrapper const&, float, float, float, float, float, float, float, float, float) [78] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::back() const [532] int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<std::move_iterator<int*> >(unsigned int, std::move_iterator<int*>, std::move_iterator<int*>)
 [112] GFX::G2D::cSpriteBatch::End() [227] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::size() const [211] std::vector<int, std::allocator<int> >::end()
 [113] GFX::G2D::cSpriteBatch::Begin() [88] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::begin() const [212] std::vector<int, std::allocator<int> >::begin()
 [114] GFX::G2D::cSpriteBatch::SetColor(float, float, float, float) [89] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::empty() const [84] std::vector<int, std::allocator<int> >::clear()
 [384] GFX::G2D::cSpriteBatch::cSpriteBatch() [331] std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::max_size() const [533] std::vector<int, std::allocator<int> >::reserve(unsigned int)
  [17] GFX::G2D::cTextureRegion::CopyTextureWrapper(GFX::cTextureWrapper const&) [444] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::capacity() const [26] std::vector<int, std::allocator<int> >::push_back(int const&)
  [18] GFX::G2D::cTextureRegion::SetRegionFromDimensionsTexXYWH(GFX::cTextureWrapper const&, int, int, int, int) [445] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [292] std::vector<int, std::allocator<int> >::vector()
  [15] GFX::G2D::cTextureRegion::cTextureRegion(GFX::cTextureWrapper const&, int, int, int, int) [446] std::vector<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >, std::allocator<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > > > >::capacity() const [534] std::vector<int, std::allocator<int> >::operator[](unsigned int)
 [385] GFX::G2D::cTextureRegion::~cTextureRegion() [447] std::vector<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >, std::allocator<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > > > >::max_size() const [535] std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> > std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_insert_<std::pair<std::string, STATE::iGameState* (*)()> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string, STATE::iGameState* (*)()>&&)
 [104] GFX::cImage::ConvertPixelFormat() [206] std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [536] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_get_node()
 [245] GFX::cImage::cImage(std::string const&) [23] std::vector<int, std::allocator<int> >::size() const [537] std::_Rb_tree_node<std::pair<std::string const, STATE::iGameState* (*)()> >* std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_create_node<std::pair<std::string, STATE::iGameState* (*)()> >(std::pair<std::string, STATE::iGameState* (*)()>&&)
 [246] GFX::cImage::~cImage() [448] std::vector<int, std::allocator<int> >::capacity() const [538] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::string const, STATE::iGameState* (*)()> >*, std::_Rb_tree_node<std::pair<std::string const, STATE::iGameState* (*)()> >*, std::string const&)
 [247] GFX::cImage::~cImage() [149] std::vector<int, std::allocator<int> >::max_size() const [539] std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_insert_unique<std::pair<std::string, STATE::iGameState* (*)()> >(std::pair<std::string, STATE::iGameState* (*)()>&&)
 [248] GFX::cTexture::RegisterGL() [332] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::size() const [540] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_get_Node_allocator()
 [249] GFX::cTexture::cTexture(GFX::cTexture&&) [73] std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::key_comp() const [353] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::end()
 [250] GFX::cTexture::cTexture(std::string const&) [449] std::__detail::_Hash_code_base<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_compare(std::string const&, unsigned int, std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false>*) const [541] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::find(std::string const&)
 [182] GFX::cTexture::~cTexture() [333] std::__detail::_Hash_code_base<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(std::string const&) const [542] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::begin()
 [386] CORE::iApplication::iApplication() [450] std::__detail::_Hash_code_base<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false>*, unsigned int) const [293] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_end()
 [387] CORE::Input::Initialise() [334] std::__detail::_Hash_code_base<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::string const&, unsigned int, unsigned int) const [543] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, STATE::iGameState* (*)()> > const*)
  [94] CORE::Input::GetKeyState(int) [335] std::__detail::_Mod_range_hashing::operator()(unsigned int, unsigned int) const [544] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_S_key(std::_Rb_tree_node_base const*)
 [316] CORE::Input::HandleEvent(SDL_Event const&) [451] std::__detail::_Prime_rehash_policy::_M_need_rehash(unsigned int, unsigned int, unsigned int) const [545] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_S_left(std::_Rb_tree_node_base*)
 [115] CORE::Input::OnKeyDown(int) [452] std::equal_to<std::string>::operator()(std::string const&, std::string const&) const [354] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_begin()
 [388] CORE::Input::Terminate() [453] std::allocator<GFX::cTextureMesh::Vertex>::allocator() [546] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_S_value(std::_Rb_tree_node<std::pair<std::string const, STATE::iGameState* (*)()> > const*)
 [116] CORE::Input::UpdateAll() [454] std::allocator<GFX::cTexture>::allocator() [547] std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_S_value(std::_Rb_tree_node_base const*)
 [389] CORE::Input::Input()  [455] std::allocator<_SDL_Joystick*>::allocator() [548] std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> > std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::_M_insert_<std::pair<std::string, STATE::cGameTransition* (*)()> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string, STATE::cGameTransition* (*)()>&&)
  [16] CORE::cGame::Initialise() [456] std::allocator<STATE::iGameState*>::allocator() [549] std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::_M_get_node()
  [54] CORE::cGame::GetSDLState() [336] std::allocator<std::_Rb_tree_node<std::pair<int const, char> > >::allocator() [550] std::_Rb_tree_node<std::pair<std::string const, STATE::cGameTransition* (*)()> >* std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::_M_create_node<std::pair<std::string, STATE::cGameTransition* (*)()> >(std::pair<std::string, STATE::cGameTransition* (*)()>&&)
 [390] CORE::cGame::GetStateManager() [457] std::allocator<std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > > >::allocator() [551] std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::_M_insert_unique<std::pair<std::string, STATE::cGameTransition* (*)()> >(std::pair<std::string, STATE::cGameTransition* (*)()>&&)
 [391] CORE::cGame::EndGame() [458] std::allocator<std::array<float, 4u> >::allocator() [552] std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::_M_get_Node_allocator()
 [392] CORE::cGame::SetupGL() [459] std::allocator<std::vector<int, std::allocator<int> > >::allocator() [553] std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::begin()
 [117] CORE::cGame::GetInput() [263] std::allocator<int>::allocator() [355] std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::_M_end()
   [4] CORE::cGame::MainLoop() [337] std::_Hash_impl::hash(void const*, unsigned int, unsigned int) [554] std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::_M_begin()
 [393] CORE::cGame::SetupSDL() [460] std::__detail::_Hash_node<std::pair<std::string const, GFX::cTextureWrapper>, false>* std::_Hashtable<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::allocator<std::pair<std::string const, GFX::cTextureWrapper> >, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_allocate_node<std::pair<std::string, GFX::cTextureWrapper> >(std::pair<std::string, GFX::cTextureWrapper>&&) [294] std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_<std::pair<int const, char> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<int const, char>&&)
